Neighborhood,city,state,metro,county,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
Metro West,Orlando,FL,Orlando,Orange,,,,,,0.787766450417053,0.8085547957863609,0.834645120761847,0.8163838002873559,0.8136229155459921,0.8085381630012941,0.8451957295373671,0.8367100635998729,0.8325404376784009,0.85431654676259,0.832492431886983,0.8530183727034121,0.857002938295788,0.85431654676259,0.8554964539007092,0.853695568556795,0.827300930713547,0.85431654676259,0.8818037650910581,0.900128669991647,0.8672,0.862895493767977,0.8875338753387528,0.8823461922685759,0.857659052781004,0.856327307326356,0.8924581363493951,0.8919458969772031,0.903342366757001,0.8875338753387528,0.895148749694204,0.873221216041397,0.8564291782884459,0.8537395986824999,0.885260241582527,0.9031281533804241,0.9011373578302709,0.9013785790031809,0.903298350824588,0.882946518668012,0.910498448810755,0.92931598739895,0.927889713679745,0.921405121070104,0.968,0.956521739130435,0.9482758620689659,0.9490986214209971,0.968,0.968,0.968,0.968,0.972,1.00406513041733,0.9841867469879519,0.981832179464125,1.01674641148325,1.01338078473391,0.9841867469879519,0.9794776119402979,0.978127734033246,0.99400299850075,1.01713062098501,1.01731421687921,1.07571214392804,1.0581818181818199,1.0952380952381,1.0677808727948002,1.01169064748201,1.04574702969089,1.02840352595495,1.06928645294726,1.07724777116106,1.0843882163151999,1.0901137357830302,1.12605035971223,1.1516203703703702,1.17645790108565,1.12540192926045,1.1247162035188703,1.12655015118162,1.13710764048385,1.16657829621774,1.18242651456891,1.2037037037037,1.2256,1.22118306451613,1.2143928035982,1.23052276950328,1.236
Hunters Creek,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14945226917058,1.2063819699808,1.20603448275862,1.20608695652174,1.19458128078818,1.1839955022488797,1.1496835451474698,1.10016420361248,1.11608695652174,1.2226086956521698,1.2877880308671998,1.28790260015516,1.27080220453154,1.3442909364584499,1.3452173913043501,1.3428300094966799,1.3033509700176398,1.31216931216931
Florida Center North,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13786591123702,1.1465367854717199,1.14254624591948,1.19846596356663,1.16396761133603,1.15052732502397,1.15052732502397,1.19695321001088,1.13122171945701,1.1497842761265602,1.19410194174757,1.3106500042651201,1.29902755267423,1.33144246353323,1.31112627598169,1.33144246353323,1.30388978930308,1.30794165316045
Airport North,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2310642377756498,1.1970509383378,1.18866171003717,1.1951672862453502,1.1905204460966499,1.2125912408759099,1.21156880570121,1.22740855561284,1.23996350364964,1.2940462485391002,1.32405289400637,1.3282833492013102,1.3818988328111599,1.34537953929319,1.29542198752547,1.3220802919708,1.35262933010963,1.38777292576419
South Semoran,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9100642398286941,0.9690000000000001,1.0370731707317098,1.01604278074866,0.9715775347912529,0.9589358921417959,1.05,1.0,0.9990000000000001,1.0290000000000001,1.0412434927638299,1.0436904191549,1.06272727272727,1.09209100758397,1.1,1.1,1.09429485980252,1.08095238095238,1.04364326375712,1.12917795844625,1.15,1.13135846312,1.14425996204934,1.2312633832976398
Baldwin Park,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54052695419475,1.4599609375,1.5088495575221201,1.55812537016099,1.4047183517714599,1.47556209832318,1.5283203125,1.5913129154002899,1.56497278228872,1.56507413509061,1.47256485482405,1.4866523644884597,1.5347457627118601,1.5396134085388002,1.49156219049044,1.45309579393949,1.52154793315743,1.54859967051071,1.64676976046577,1.5131337265735803,1.5156507413509097
Central Business District,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,1.5843254244848999,1.63611291369241,1.5410447761194,1.53820367722711,1.40014265335235,1.40831608005521,1.36649746192893,1.32453416149068,1.34482788025978,1.51955867602808,1.5297906602254399,1.4965062111801202,1.5096365467036101,1.46195652173913,1.44941808415398,1.4918707674943603,1.53129975124378,1.4443935254038,1.5634328358209,1.57385990813648,1.56817475124378,1.47355992894804,1.5495180348258701,1.41323971915747,1.5333951762523201,1.47943767189474,1.5729166666666698,1.4805972266257301,1.5793687810945298,1.57835820895522,1.48835403726708,1.56716417910448,1.6768771053768403,1.6904422253923002,1.68090062111801,1.6666666666666698,1.61030595813205,1.65505226480836,1.60074626865672,1.61030595813205,1.6633119853613898,1.6305970149253701,1.58572733676749,1.5502015721427802,1.52162507413659,1.68866459627329,1.5932835820895501,1.6378071433226897,1.5866262630944699,1.63619402985075,1.6499404170599299,1.6633119853613898,1.47515527950311,1.52193375111907,1.5208451950178603,1.52008386712816,1.55228426395939,1.6201715932401202,1.73792557403009,1.8109418282548502,1.78142589118199,1.81866571952221,1.78425655976676,1.72651933701657,1.78425655976676,1.70864819479429,1.73653909749572,1.7582476364178299,1.73722449871875,1.8028523489932902,1.8573285987600499,1.82111286008804
South Eola,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62487816764133,1.87150837988827,2.0109780439121803,1.8307530488033101,1.66354264292409,1.58796296296296,1.61099890285258,1.85550458715596,1.7477328936521,1.7192660550458703,1.7724649629018998,1.8697282099344,1.78341560839582,1.77536231884058,1.75
Alafaya,Orlando,FL,Orlando,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06803797468354,1.18460019743337,1.1535433070866101,1.16632653061225,1.15529527800914,1.1275590551181103,1.16117850953206,1.23641069887834,1.23917228103946,1.1385238060195702,1.11877083307128,1.14556322128574,1.18460019743337,1.21588785046729,1.29113534537935,1.28517823639775,1.30593607305936,1.27826941986234,1.2897016361886398,1.2398819540602999
